ID;protocol;browser_type;login_attempts;duration;packet_size;encryption_used;ip_reputation_score;failed_logins;unusual_time_access;attack
1926;TCP;Firefox;4.0;152.20605081449082;64;DES;0.5406262464764913;1;0;Y
1927;UDP;Edge;8.0;357.5664990603386;442;AES;0.3744879146567185;0;0;Y
1928;TCP;Chrome;1.0;837.9883865575288;720;DES;0.6363948074491816;3;0;Y
1929;TCP;Firefox;2.0;891.4578476135473;891;AES;0.0613307842652052;4;0;Y
1930;TCP;Firefox;3.0;189.5525369287495;254;;0.1930086054296294;3;0;Y
1931;TCP;Unknown;5.0;112.5446672534478;599;AES;0.0592092556907315;1;0;Y
1932;TCP;Chrome;5.0;476.3489026405167;406;AES;0.2140476787413973;0;0;N
1933;TCP;Chrome;2.0;121.767249283306;478;DES;0.2647546347510032;1;0;N
1934;TCP;Firefox;3.0;1340.9783424938514;1028;AES;0.0792923817328214;3;0;Y
1935;TCP;Firefox;7.0;70.08759883187935;199;DES;0.3673495684939096;4;0;Y
1936;TCP;Firefox;4.0;1115.7623221978931;550;AES;0.5879081086847454;0;0;N
1937;TCP;Chrome;8.0;34.86724065542669;593;DES;0.2058092082248085;0;1;Y
1938;TCP;Chrome;4.0;1315.9862343357486;717;AES;0.4401488100248499;2;0;N
1939;TCP;Chrome;3.0;789.2668632060925;519;;0.5587139858434412;1;0;N
1940;UDP;Chrome;5.0;311.3267569121166;561;DES;0.517867960092115;1;0;N
1941;TCP;Edge;7.0;416.0525384927196;421;AES;0.5838034385099325;0;0;Y
1942;TCP;Chrome;5.0;895.7475820977038;553;AES;0.2635534516497795;1;0;N
1943;TCP;Edge;3.0;164.27055339312795;431;DES;0.1264796253565777;1;0;Y
1944;TCP;Chrome;5.0;1768.1554752995871;624;AES;0.6199674103519319;2;0;Y
1945;TCP;Chrome;3.0;527.5952953544693;426;;0.3025066557960681;0;0;N
1946;TCP;Chrome;6.0;1142.1582010098175;575;AES;0.2982843569415143;2;0;N
1947;UDP;Edge;1.0;565.303771494332;494;;0.2579380822135951;2;0;N
1948;TCP;Edge;6.0;481.5917303109727;725;DES;0.2713989818970537;3;1;Y
1949;UDP;Chrome;4.0;507.3225450686557;489;AES;0.4811201452210528;0;1;N
1950;TCP;Chrome;1.0;360.94513669704514;145;;0.6121069034066118;2;1;Y
1951;ICMP;Chrome;1.0;1055.6691428978647;752;;0.2787222639627414;2;1;Y
1952;UDP;Chrome;3.0;1497.4344490106523;318;DES;0.3942432526574954;0;0;N
1953;ICMP;Chrome;4.0;1541.4953867979596;369;AES;0.2774444991252547;2;0;N
1954;TCP;Unknown;4.0;103.30893394595113;380;AES;0.0781837784855355;0;0;Y
1955;TCP;Chrome;5.0;1146.2658128025148;774;DES;0.1777654946218952;2;0;N
1956;UDP;Chrome;3.0;178.46946204370383;72;AES;0.0722384351808907;1;1;N
1957;UDP;Chrome;8.0;9.802486949474948;1127;DES;0.0512973852536761;0;0;Y
1958;ICMP;Chrome;5.0;257.773581409769;711;DES;0.3589714907752998;1;0;N
1959;TCP;Safari;8.0;277.23101770069474;544;DES;0.2109709649070835;2;0;Y
1960;UDP;Firefox;4.0;1327.697264814373;489;DES;0.6170939096474721;1;0;Y
1961;TCP;Chrome;3.0;1085.066384537958;557;AES;0.0740377010167081;1;0;N
1962;TCP;Chrome;3.0;70.78923294998145;604;AES;0.1824614989199853;1;0;N
1963;TCP;Firefox;4.0;315.5742102995149;629;DES;0.3573642552022987;3;0;Y
1964;TCP;Unknown;3.0;231.5333639712944;611;AES;0.2998699365317718;2;0;N
1965;UDP;Chrome;5.0;723.9942115257463;517;AES;0.5207303346584922;1;0;N
1966;TCP;Chrome;2.0;623.8568812705597;460;AES;0.1932974275916163;1;0;N
1967;TCP;Edge;4.0;908.834047217611;469;AES;0.4186008080497714;2;0;Y
1968;TCP;Chrome;6.0;1932.870329354624;461;DES;0.4259980233383907;4;0;Y
1969;TCP;Chrome;2.0;437.2638815514416;726;DES;0.1632168176449205;1;0;N
1970;TCP;Chrome;4.0;853.5141979641592;618;AES;0.6320940732291296;3;0;Y
1971;TCP;Firefox;5.0;2004.2751818793224;64;DES;0.0717387882812307;2;0;N
1972;TCP;Chrome;7.0;624.1511392327435;631;AES;0.0968227446009457;2;0;Y
1973;UDP;Chrome;2.0;294.8603570850271;538;DES;0.4543226532262834;2;0;N
1974;ICMP;Chrome;4.0;412.5367472219006;496;;0.3417664849450568;2;0;N
1975;TCP;Chrome;3.0;1123.9371190853324;422;AES;0.2062814185679008;1;0;N
1976;TCP;Chrome;3.0;1018.4044215884086;724;AES;0.2747397183133879;2;0;N
1977;TCP;Chrome;7.0;1103.980776799967;689;DES;0.3344691823468196;1;0;Y
1978;UDP;Firefox;8.0;1087.8680615593069;345;;0.3047165390388647;3;0;Y
1979;TCP;Chrome;2.0;2025.18511464682;581;AES;0.232682680388656;3;0;Y
1980;TCP;Chrome;10.0;1155.1562228790417;305;AES;0.3047555587677386;1;1;Y
1981;TCP;Chrome;4.0;1547.2323808260596;224;;0.3105098205808156;1;0;N
1982;ICMP;Chrome;6.0;682.1114281617021;374;AES;0.2858693944034586;1;0;Y
1983;TCP;Chrome;3.0;826.6448699868228;672;AES;0.4503974101203248;2;0;N
1984;TCP;Firefox;2.0;2746.6329131120942;690;DES;0.069617587942604;1;0;N
1985;ICMP;Chrome;3.0;1634.030353290245;602;AES;0.1502026777731645;1;0;N
1986;TCP;Chrome;6.0;1201.7601940783543;645;DES;0.3076594810922116;0;1;N
1987;UDP;Firefox;3.0;925.4542091674416;603;DES;0.4549123363051682;1;0;Y
1988;TCP;Chrome;6.0;355.1796201786097;371;;0.5160561582987703;3;0;Y
1989;ICMP;Firefox;4.0;635.4807469292047;586;AES;0.098177919082388;2;0;Y
1990;TCP;Chrome;1.0;45.364807893829294;660;DES;0.0653331503337169;0;1;N
1991;UDP;Firefox;6.0;430.51189365564335;650;DES;0.2887226428144187;0;1;Y
1992;TCP;Edge;4.0;94.93351687825792;737;;0.3439165994160805;3;0;Y
1993;UDP;Firefox;1.0;1043.4457729187332;641;AES;0.3921124752892237;2;0;N
1994;TCP;Edge;2.0;1782.855575831214;570;DES;0.1483516569915295;1;0;N
1995;TCP;Edge;6.0;153.00879164171272;714;DES;0.0711446085706533;4;0;Y
1996;UDP;Chrome;4.0;225.55446698332364;494;DES;0.3429183781238895;4;0;Y
1997;TCP;Chrome;6.0;1555.821910995;323;;0.4372880924359461;5;0;Y
1998;TCP;Firefox;3.0;705.1872110920801;467;DES;0.440901493032072;1;0;N
1999;TCP;Firefox;3.0;709.985541123931;351;DES;0.1597567478371989;2;0;Y
2000;UDP;Firefox;4.0;662.0313643759084;364;DES;0.2597155234096197;2;0;N
2001;TCP;Edge;2.0;196.9872381261274;471;AES;0.0666432934677204;2;0;N
2002;UDP;Chrome;3.0;223.033911968344;341;AES;0.3268841695105474;1;0;N
2003;TCP;Firefox;1.0;2390.8959486984995;438;AES;0.1306290975810202;1;0;N
2004;TCP;Firefox;3.0;1028.3492118919962;121;DES;0.0951223616717871;1;0;N
2005;TCP;Firefox;4.0;75.83060144346663;542;AES;0.1717106712835891;2;0;N
2006;TCP;Safari;1.0;201.7883898521781;500;DES;0.6708318883040316;1;0;Y
2007;TCP;Chrome;3.0;789.1892924540414;336;AES;0.0602304409086797;2;0;Y
2008;TCP;Edge;1.0;266.66297946461214;631;DES;0.1186546055137911;2;0;Y
2009;TCP;Edge;4.0;231.99703162383813;687;AES;0.3572866165899333;2;0;N
2010;ICMP;Chrome;4.0;180.86628648085428;178;AES;0.1623895824014404;3;0;Y
2011;TCP;Firefox;8.0;164.36753662610076;347;AES;0.1249036126587659;0;0;Y
2012;TCP;Firefox;5.0;760.1481339709605;346;;0.1775471377009152;1;1;N
2013;TCP;Chrome;5.0;1890.2828255954012;312;AES;0.7352293816895316;1;0;Y
2014;TCP;Chrome;3.0;358.44575461388166;665;AES;0.4920799022946465;2;0;N
2015;TCP;Chrome;5.0;103.63932990655393;461;;0.3476729533085264;1;0;Y
2016;TCP;Chrome;5.0;106.18476947046416;447;AES;0.5408376755731232;3;0;Y
2017;UDP;Unknown;2.0;2170.728090625344;99;DES;0.3381046461339506;1;0;Y
2018;TCP;Chrome;3.0;601.8685800237678;627;;0.1941229771084751;1;0;N
2019;TCP;Firefox;3.0;502.31539775708666;252;DES;0.6220742955163605;2;0;Y
2020;TCP;Chrome;5.0;1771.2290410466032;511;DES;0.2570096551010792;0;1;N
2021;TCP;Chrome;3.0;565.9801704206527;555;AES;0.1990866447793468;2;0;N
2022;TCP;Firefox;4.0;524.0630785271446;772;DES;0.3696440581179728;2;0;N
2023;TCP;Firefox;4.0;2090.037853010099;238;;0.3623565201029798;1;0;N
2024;TCP;Firefox;4.0;514.6618437865026;64;;0.4970784749206985;1;0;N
2025;TCP;Chrome;5.0;396.6984786635998;536;DES;0.1760926582957317;2;0;Y
2026;UDP;Edge;3.0;697.172700978288;860;AES;0.2172860950230242;2;0;N
2027;TCP;Chrome;3.0;3025.902929764397;747;;0.5066180678881079;2;0;N
2028;TCP;Safari;5.0;2655.5990111424912;541;AES;0.1885695120034488;2;0;N
2029;TCP;Firefox;7.0;1195.4650897089305;401;AES;0.2519200050831235;1;1;Y
2030;TCP;Edge;7.0;553.3679459766693;661;AES;0.1560048605587536;0;0;Y
2031;TCP;Chrome;4.0;1706.0153875872331;305;AES;0.4116783329649334;1;0;N
2032;TCP;Firefox;2.0;434.93112842196496;595;DES;0.3327078643609809;2;0;N
2033;UDP;Chrome;5.0;817.6389383967515;601;AES;0.2716980563462115;2;1;N
2034;TCP;Edge;5.0;158.2017693716261;712;AES;0.5766818976275779;3;0;Y
2035;TCP;Edge;4.0;866.0832378532724;1051;AES;0.1977592940204175;1;0;N
2036;TCP;Chrome;4.0;258.48815212408186;578;AES;0.3619996364815966;2;0;N
2037;TCP;Chrome;5.0;1181.8614581620363;398;DES;0.389755767821148;0;0;N
2038;TCP;Chrome;4.0;427.60322113528144;494;DES;0.3870927747327053;1;0;Y
2039;TCP;Edge;1.0;406.5430165482656;146;DES;0.3170637198851398;0;0;N
2040;TCP;Chrome;4.0;1098.1582435513387;361;DES;0.1896574041708609;1;0;N
2041;TCP;Safari;3.0;443.15163749081;418;AES;0.5921717030304028;2;0;N
2042;TCP;Chrome;6.0;1001.4705173189764;395;DES;0.5039419955071291;3;0;Y
2043;UDP;Unknown;4.0;1545.1790244072072;530;DES;0.8210666889327615;3;0;Y
2044;TCP;Chrome;5.0;117.75997271734562;335;AES;0.1120559160414449;0;0;N
2045;TCP;Chrome;4.0;521.6395011148342;724;AES;0.1049988879047176;2;0;Y
2046;UDP;Chrome;2.0;2319.051870129164;500;AES;0.1582004159917506;2;0;N
2047;UDP;Unknown;3.0;1337.823159551812;498;AES;0.20131127284166;2;0;N
2048;UDP;Chrome;3.0;2907.884798054921;434;AES;0.2625544801615646;1;0;N
2049;TCP;Edge;5.0;1574.6548397132483;531;AES;0.664979018681813;1;0;Y
2050;UDP;Chrome;9.0;297.1058470731925;665;AES;0.3902982899898237;0;0;Y
2051;TCP;Chrome;4.0;157.93445595907076;326;AES;0.45413484357537;1;0;N
2052;TCP;Edge;5.0;189.12671777614787;368;AES;0.3854071267492174;1;0;N
2053;TCP;Chrome;6.0;195.5884834240461;439;AES;0.7150060602358965;2;0;Y
2054;UDP;Firefox;6.0;63.00636885841505;230;DES;0.422807494035576;2;0;N
2055;TCP;Chrome;6.0;1898.363926570176;336;AES;0.3326422452288726;1;0;N
2056;TCP;Edge;4.0;558.6059152512697;404;;0.160206423517095;1;0;N
2057;TCP;Firefox;11.0;85.41916484270273;674;;0.5046119713084739;3;0;Y
2058;TCP;Firefox;6.0;1150.5472580006822;552;DES;0.2331609610481361;0;0;N
2059;UDP;Edge;3.0;315.1938173272051;538;AES;0.4942357740364537;0;0;N
2060;TCP;Chrome;1.0;58.949532313328746;670;;0.4666383501372672;0;0;N
2061;TCP;Chrome;8.0;168.33642429255062;472;AES;0.1863466074697458;1;0;Y
2062;UDP;Chrome;1.0;857.3032854338237;578;AES;0.1149295013765849;2;0;N
2063;TCP;Firefox;6.0;1263.9277374509118;479;DES;0.4748690094866881;2;0;N
2064;TCP;Chrome;2.0;234.07712701955413;553;AES;0.4300044591948838;0;0;N
2065;UDP;Chrome;3.0;688.4166924100587;383;DES;0.1021648555003903;1;0;N
2066;UDP;Chrome;7.0;0.698350970196963;64;DES;0.1559915659927132;0;0;Y
2067;UDP;Chrome;4.0;261.01355762785244;473;AES;0.1234389509814353;0;1;N
2068;TCP;Chrome;3.0;160.35631358762552;784;AES;0.3714636928205795;1;1;N
2069;TCP;Chrome;9.0;63.70762748620445;685;;0.3241521618759083;1;0;Y
2070;TCP;Chrome;2.0;529.1564992213112;693;DES;0.5593254677883661;1;0;N
2071;TCP;Chrome;2.0;797.600545153021;747;AES;0.0818792074501697;2;1;N
2072;TCP;Chrome;3.0;37.98894884651172;517;DES;0.2268651565481574;2;0;N
2073;TCP;Chrome;3.0;118.69901924286007;539;AES;0.34665377215726;3;1;Y
2074;UDP;Safari;3.0;2154.031046885804;376;;0.2484492248221189;2;0;Y
2075;TCP;Edge;6.0;201.9681347710942;436;AES;0.5330651289043523;1;0;N
2076;TCP;Chrome;6.0;1141.6522407347936;623;;0.1718798974411585;1;0;N
2077;TCP;Chrome;10.0;1101.8201094794836;740;;0.2857031544886955;2;0;Y
2078;TCP;Firefox;2.0;310.393921879258;472;;0.372837964479808;1;0;Y
2079;ICMP;Chrome;3.0;182.64236981802475;409;AES;0.2693208832703737;1;0;N
2080;TCP;Safari;1.0;223.71879973698591;500;;0.3854144946930424;1;0;N
2081;TCP;Chrome;3.0;667.5823816044341;620;AES;0.4142212894214345;2;0;N
2082;TCP;Chrome;3.0;383.9255505624709;211;AES;0.0792082318757816;0;0;N
2083;TCP;Chrome;5.0;547.4535984775703;64;AES;0.4676401368467359;2;0;N
2084;TCP;Chrome;3.0;1335.403342292576;389;DES;0.2094042433984437;0;0;N
2085;UDP;Firefox;3.0;558.2004234584857;255;DES;0.1791684233287776;2;0;N
2086;TCP;Chrome;2.0;4276.147029902945;398;DES;0.0580641331595183;0;0;N
2087;TCP;Firefox;3.0;876.8934531225676;470;;0.0767120642456967;2;0;N
2088;TCP;Edge;2.0;185.7955291623067;409;AES;0.5407679807598171;3;0;Y
2089;UDP;Firefox;7.0;553.7481661206581;790;AES;0.6255479042699568;2;0;Y
2090;UDP;Chrome;2.0;1343.1063744712858;565;DES;0.3123256690244331;3;1;Y
2091;TCP;Chrome;7.0;197.02896582828143;560;DES;0.1463805431108971;1;1;Y
2092;TCP;Firefox;5.0;1045.7563038091118;624;AES;0.5630848530509588;1;0;N
2093;UDP;Chrome;5.0;27.216999505163507;272;;0.0536694512830297;1;0;N
2094;UDP;Edge;2.0;2286.6404373050136;707;AES;0.2833442070942092;3;0;Y
2095;UDP;Chrome;1.0;870.9970924628017;484;DES;0.4460981968082064;0;0;N
2096;UDP;Chrome;6.0;141.93437129747278;634;AES;0.1923338446585971;0;0;N
2097;TCP;Chrome;5.0;1659.0519963580934;285;AES;0.1097019568334526;0;0;Y
2098;TCP;Chrome;4.0;68.2900565721355;189;;0.1539507990761275;1;1;N
2099;UDP;Edge;5.0;416.6051015588866;663;AES;0.0822912505630509;1;0;N
2100;UDP;Chrome;5.0;1068.3269122055945;575;;0.2097144290906531;1;0;N
2101;TCP;Safari;4.0;2216.876699922645;319;AES;0.58512384357917;2;1;N
2102;TCP;Chrome;2.0;343.1633843590764;326;DES;0.2786765925988387;1;0;Y
2103;ICMP;Edge;4.0;1419.9748909823804;725;DES;0.1144341885756438;1;0;N
2104;TCP;Chrome;5.0;175.2736733227103;262;AES;0.1969810022519751;1;0;Y
2105;UDP;Chrome;4.0;28.59324510050765;828;;0.2131710742399076;1;0;N
2106;TCP;Chrome;4.0;23.34614861882958;319;AES;0.2146674657513265;1;0;N
2107;TCP;Chrome;2.0;858.7545428327335;627;DES;0.1448462191432299;1;0;N
2108;TCP;Firefox;2.0;133.98479350461133;434;;0.4047674326955314;1;1;Y
2109;TCP;Edge;3.0;41.30778562268438;620;AES;0.1512314834662887;2;0;N
